notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,process_code,state,cnty_fips,cnty_name,district_number,rrc,Reg,region_name,play,play_name,drill_depth_ft,lateral_length_ft,API,Sulfur,federal_land,project_royalty_multiplier,std_pattern_size_acres,total_pattern_size_acres,totpat,past_wells,Ninjwell,resacc,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOTX441131700,0,TX,317,Martin,56,8,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",6169.13,6396.5,42,0.23875,0,0,84.125,147351.0924,1752,0,0,10,171.2251507,0.466049208,0.317078816,0.09081568,0.056147414,0.069908882,30.60596,12.57472,10.98433,9.97921,9.30153,8.81614,8.44836,8.15612,7.91448,7.70841,7.52869,7.36906,7.22546,7.09495,6.97554,6.86511,6.76311,6.66797,6.57917,6.49587,6.41753,6.3436,6.27372,6.20746,6.14449,6.08461,6.02747,5.97293,5.92081,5.87082,5.82293,5.77687,5.73261,5.68999,5.6489,5.60927,5.57102,5.53406,5.49836,5.46369,1.96855,1.76201,1.63247,1.5373,1.46192,1.39974,1.3471,1.30165,1.26179,1.22645,1.19479,1.16618,1.14017,1.11627,1.09433,1.074,1.05511,1.03748,1.02101,1.00552,0.99095,0.97718,0.96416,0.95181,0.94009,0.92889,0.91825,0.90806,0.89832,0.889,0.88004,0.87143,0.86314,0.8552,0.84753,0.84012,0.83298,0.82607,0.81936,0.81293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441132900,0,TX,329,Midland,56,8,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",5270.89,9869.53,36.1,0.212222222,0,0,95.33333333,170997.3547,1794,0,0,10,145.7483511,0.434032336,0.319232886,0.093743378,0.068239766,0.084751634,674.14446,207.93828,148.92417,116.99906,97.5271,84.55178,75.31364,68.39779,63.01652,58.70057,55.15446,52.18309,49.65302,47.4692,45.56219,43.88052,42.38456,41.04407,39.83453,38.73687,37.73538,36.81727,35.9719,35.1903,34.46543,33.79067,33.16082,32.57116,32.01738,31.49676,31.00548,30.54143,30.10223,29.68542,29.28959,28.91288,28.55385,28.21113,27.88366,27.57006,597.40591,412.6145,317.60984,259.97543,221.19865,193.23923,172.0716,155.4588,142.05678,131.00654,121.73292,113.83551,107.02635,101.09315,95.87573,91.25071,87.12183,83.41261,80.06148,77.01858,74.24272,71.69999,69.36173,67.20399,65.20646,63.35153,61.62453,60.01226,58.50356,57.08851,55.75864,54.50649,53.32494,52.20844,51.15152,50.1494,49.19791,48.29327,47.43195,46.61089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441133500,0,TX,335,Mitchell,56,8,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",3063.81,11249.01,31.12,0.258125,0,0,97.5,38147.40617,392,0,0,10,124.2224553,0.436382007,0.367834547,0.094829876,0.04887761,0.052075961,2423.607,1126.13634,1038.18496,979.99163,933.44808,894.01665,859.68292,829.28272,802.04628,777.42928,755.02303,734.50776,715.63176,698.18827,682.00623,666.94495,652.88158,639.71454,627.35477,615.72341,604.75773,594.39694,584.5884,575.28838,566.45435,558.0516,550.04815,542.41411,535.12364,528.1528,521.4796,515.08513,508.95219,503.06278,497.40496,491.96155,486.72252,481.67512,476.80861,472.11431,88.17942,81.93979,76.36615,72.04661,68.56201,65.66618,63.20588,61.07917,59.21474,57.56195,56.0821,54.747,53.53374,52.4242,51.40423,50.46242,49.58885,48.77513,48.01508,47.30245,46.63267,46.0017,45.40587,44.84216,44.30647,43.79763,43.31357,42.85115,42.40998,41.9875,41.58323,41.19495,40.82278,40.46466,40.1202,39.78805,39.46795,39.15927,38.861,38.57174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441134500,0,TX,345,Motley,57,81,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",4230,5204.527941,38.06542857,0.22,0,0,80,21122.38933,265,0,0,10,20,0.428,0.29,0.048,0.117,0.117,1.70862,0.78903,0.73494,0.68926,0.65008,0.61602,0.58614,0.55962,0.53589,0.51453,0.49521,0.47759,0.46144,0.44661,0.43294,0.42023,0.4084,0.39743,0.3871,0.37748,0.36842,0.35985,0.3518,0.34416,0.33693,0.33007,0.32355,0.31733,0.3114,0.30576,0.30036,0.2952,0.29024,0.28549,0.28093,0.27654,0.27234,0.26828,0.26436,0.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441135300,0,TX,353,Nolan,55,73,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",4070,5204.527941,42,0.3,0,0,95,4758.3038,51,0,0,10,102.2515168,0.429439857,0.338895871,0.0742693,0.078248654,0.07914632,11.09052,3.15129,2.01613,1.40166,1.03241,0.79234,0.6269,0.50782,0.41921,0.35149,0.29861,0.25661,0.22264,0.19487,0.17185,0.15261,0.13633,0.12245,0.11054,0.10027,0.09129,0.08348,0.07657,0.07045,0.06505,0.06023,0.0559,0.052,0.0485,0.04531,0.04243,0.03982,0.03742,0.03524,0.03324,0.03138,0.02968,0.02814,0.0267,0.02531,1.84505,0.89693,0.54773,0.37165,0.26838,0.20226,0.15742,0.12565,0.10235,0.08484,0.07133,0.06072,0.05223,0.04537,0.03973,0.03504,0.03111,0.02779,0.02495,0.02252,0.02041,0.01858,0.01698,0.01556,0.01431,0.0132,0.0122,0.01132,0.01052,0.00979,0.00915,0.00857,0.00802,0.00754,0.00709,0.00668,0.0063,0.00596,0.00563,0.00534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441138300,0,TX,383,Reagan,54,72,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",3190.81,8503.49,38.8,0.23875,0,0,95,219042.1333,2306,0,0,10,132.9707629,0.442616438,0.310085617,0.09205137,0.060071918,0.095174657,1596.4666,916.05041,499.19716,410.86032,369.45591,341.45619,319.86797,302.28731,287.53634,274.91128,263.94211,254.29785,245.73339,238.06466,231.14892,224.87078,219.14178,213.88604,209.04363,204.56402,200.40484,196.52993,192.90916,189.51562,186.32773,183.32556,180.49185,177.8114,175.27135,172.85975,170.56635,168.38191,166.29805,164.30785,162.40384,160.58069,158.83209,157.15332,155.54135,153.98965,2724.01213,2621.53718,2244.01179,1997.01228,1826.06045,1701.89976,1607.76655,1533.66295,1473.4174,1423.1015,1380.13371,1342.76899,1309.79039,1280.32994,1253.74866,1229.56714,1207.41498,1187.00232,1168.09616,1150.50983,1134.0884,1118.7018,1104.24154,1090.61342,1077.73818,1065.54616,1053.97687,1042.97789,1032.50172,1022.507,1012.95683,1003.81797,995.06106,986.65932,978.58822,970.82662,963.3543,956.15195,949.20516,942.49697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441141300,0,TX,413,Schleicher,54,72,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",3278.73,5204.527941,40,0.272857143,0,0,97.14285714,63573.14166,655,0,0,10,132.303207,0.461518797,0.299525737,0.040691729,0.10954251,0.088721226,27.64352,13.8572,12.18583,11.63889,11.2865,11.00436,10.76341,10.55216,10.36391,10.19441,10.04045,9.89951,9.7697,9.64951,9.53779,9.43329,9.33539,9.24339,9.1565,9.07429,8.99641,8.92226,8.85166,8.78432,8.71999,8.65837,8.59925,8.54245,8.4879,8.43532,8.38465,8.3358,8.28856,8.24285,8.19871,8.15588,8.11437,8.07416,8.03502,7.99713,0.02906,0.004,0.00056,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441141500,0,TX,415,Scurry,57,81,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",2530.82,3135.25,31.93,0.28875,0,0,91.25,50031.38019,549,0,0,10,134.9811427,0.454494782,0.324495356,0.064297418,0.083278754,0.07343369,936,434.21276,396.00146,371.95739,353.89768,339.34109,327.16342,316.72867,307.63768,299.61834,292.47045,286.04514,280.22876,274.92987,270.07497,265.60658,261.47309,257.63624,254.06136,250.71997,247.58511,244.6389,241.86193,239.23804,236.75372,234.39607,232.15554,230.02122,227.98617,226.04101,224.18199,222.40025,220.69103,219.04952,217.47171,215.95247,214.48928,213.07778,211.71563,210.39922,10.60331,9.26411,7.74568,6.94945,6.38217,5.93785,5.57396,5.26795,5.0054,4.77669,4.57499,4.39516,4.23371,4.08779,3.955,3.83316,3.72126,3.61788,3.52202,3.43278,3.34935,3.27107,3.19758,3.12845,3.06331,3.0018,2.9435,2.88817,2.83553,2.78548,2.73775,2.692,2.64841,2.60663,2.5666,2.52825,2.49142,2.45601,2.42189,2.38899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441141700,0,TX,417,Shackelford,55,73,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",1665.2,5204.527941,38,0.22,0,0,120,15789.71429,132,0,0,10,46.66666667,0.406,0.305333333,0.070666667,0.098,0.12,2.49544,1.10505,1.01575,0.95162,0.90201,0.86181,0.8282,0.79948,0.77449,0.75241,0.73275,0.71502,0.69902,0.68434,0.67086,0.65842,0.64684,0.63617,0.62604,0.61667,0.60774,0.59942,0.59147,0.58398,0.57684,0.57009,0.56359,0.55742,0.55154,0.54588,0.54048,0.53524,0.53026,0.52546,0.52078,0.51636,0.51201,0.50779,0.50382,0.49993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441143100,0,TX,431,Sterling,56,8,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",4067.69,5601.17,37.68,0.229444444,0,0,95.33333333,33776.1408,355,0,0,10,137.3927244,0.435450673,0.359186264,0.089626556,0.056446764,0.059289743,166.79212,76.90326,67.69278,61.80778,57.24614,53.54476,50.46839,47.86687,45.63531,43.69753,41.99771,40.49265,39.14947,37.94224,36.85083,35.8586,34.95231,34.12038,33.35452,32.64673,31.99072,31.38048,30.81196,30.28092,29.7833,29.31659,28.87749,28.46403,28.07366,27.70462,27.35535,27.02425,26.7095,26.41056,26.12573,25.85414,25.59497,25.34711,25.10992,24.88287,134.57128,112.9908,98.62045,88.6778,81.50966,76.15385,72.02034,68.73517,66.05417,63.81414,61.90357,60.24486,58.78265,57.47719,56.2988,55.22558,54.24074,53.33106,52.48616,51.69779,50.95933,50.26477,49.60985,48.99073,48.40348,47.84579,47.31491,46.80859,46.32497,45.86216,45.41887,44.99345,44.58487,44.19198,43.81384,43.44945,43.09771,42.75829,42.4301,42.11271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441143300,0,TX,433,Stonewall,55,73,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",3412.42,5204.527941,37.71,0.2,0,0,100,5050.61664,51,0,0,10,80,0.428,0.29,0.048,0.117,0.117,85.38876,41.23948,33.72406,30.58098,28.53376,26.98771,25.74535,24.71152,23.83061,23.06709,22.39616,21.79995,21.26545,20.78211,20.34259,19.94054,19.57065,19.22902,18.9124,18.61762,18.34238,18.08458,17.84259,17.61473,17.39969,17.19647,17.00381,16.82088,16.64694,16.48113,16.32332,16.17217,16.0275,15.88916,15.75642,15.629,15.50641,15.38853,15.27479,15.16532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441144100,0,TX,441,Taylor,55,73,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",2730.49,5204.527941,42.38,0.22,0,0,100,3552,36,0,0,10,40,0.428,0.29,0.048,0.117,0.117,111.56594,51.75772,49.02949,46.94922,45.2618,43.84873,42.63917,41.58674,40.65904,39.83211,39.08861,38.41484,37.79985,37.2353,36.71429,36.23124,35.78142,35.36097,34.96648,34.5955,34.2454,33.91439,33.60039,33.30197,33.01802,32.74698,32.48815,32.24031,32.00275,31.77473,31.55561,31.34492,31.1417,30.9458,30.75666,30.57382,30.3971,30.2259,30.06004,29.89933,2.99219,2.83124,2.67904,2.53505,2.39892,2.27014,2.14838,2.03318,1.92422,1.82114,1.72364,1.63141,1.54418,1.46165,1.38358,1.30972,1.23981,1.17371,1.11112,1.05194,0.99591,0.94292,0.89277,0.8453,0.80039,0.75787,0.71765,0.67958,0.64355,0.60945,0.57716,0.5466,0.51768,0.4903,0.46439,0.43986,0.41664,0.39466,0.37384,0.35412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441144500,0,TX,445,Terry,57,81,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",6673.31,2479.5,29.39,0.13875,0,0,110,76046.27493,692,0,0,10,94.1903604,0.446944445,0.297731481,0.074601852,0.080509259,0.100212963,2165.75558,1040.54315,977.76969,930.83353,892.47049,860.09086,832.2341,807.93184,786.48936,767.39355,750.24758,734.74398,720.63605,707.72662,695.85299,684.88183,674.70204,665.22122,656.35953,648.05073,640.2369,632.86839,625.9027,619.30175,613.03438,607.07019,601.38578,595.95643,590.76401,585.79009,581.01837,576.43513,572.02751,567.78319,563.69216,559.74477,555.93188,552.24651,548.67949,545.22545,151.4548,114.28069,92.98987,81.15821,73.34855,67.69808,63.3681,59.91335,57.07301,54.68424,52.63634,50.8562,49.28909,47.89444,46.6425,45.51024,44.47893,43.53459,42.66569,41.86211,41.11567,40.42033,39.76985,39.16024,38.58644,38.04587,37.53479,37.05098,36.59174,36.1551,35.73953,35.34312,34.9643,34.602,34.2549,33.92171,33.60231,33.29514,32.99958,32.71489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441145100,0,TX,451,Tom Green,54,72,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",1322.64,9045.33,35.48,0.222,1,0.02,96,17012.71213,178,0,0,10,94.9006067,0.428575943,0.309558348,0.05850772,0.101499461,0.101858528,118.45016,55.78659,50.67523,47.24684,44.54927,42.31854,40.42726,38.79801,37.37688,36.12513,35.01295,34.01794,33.12189,32.31086,31.57228,30.89704,30.277,29.70516,29.17619,28.68458,28.22673,27.79885,27.39791,27.02114,26.66617,26.33068,26.01365,25.71288,25.42721,25.15514,24.89563,24.64811,24.4112,24.18439,23.96658,23.75765,23.557,23.36321,23.17713,22.99721,72.08961,60.18192,51.34235,44.5646,39.23181,34.94594,31.4395,28.52682,26.07537,23.98831,22.19337,20.63579,19.27325,18.07268,17.00786,16.05787,15.20576,14.43758,13.7419,13.10927,12.53171,12.00261,11.51615,11.0676,10.65278,10.26811,9.91039,9.5771,9.2658,8.97437,8.70109,8.44431,8.20252,7.97464,7.75932,7.55566,7.36276,7.1798,7.006,6.8407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441150102,2,TX,501,Yoakum,57,81,4,southwest,4411,"san andres-clearfork, northwestern and eastern shelves",5750.83,5581.26,32.62,0.111,0,0,97.2,20069.57333,207,0,0,10,85.67469684,0.404889966,0.296020403,0.089406845,0.077331478,0.132351307,30128.56,21254.3296,20191.61312,19182.03246,18222.93084,17311.7843,16446.19508,15623.88533,14842.69106,14100.55651,13395.52868,12725.75225,12089.46464,11484.99141,10910.74184,10365.20474,9846.944507,9354.597281,8886.867417,8442.524046,8020.397844,7619.377952,7238.409054,6876.488602,6532.664171,6206.030963,5895.729415,5600.942944,5320.895797,5054.851007,4802.108457,4562.003034,4333.902882,4117.207738,3911.347351,3715.779984,3529.990984,3353.491435,3185.816863,3026.52602,27199.758,25928.44091,21956.16361,19729.56937,18196.48859,17043.75854,16131.88458,15385.8562,14760.56268,14226.73126,13764.28432,13358.85905,12999.84078,12679.17446,12390.61554,12129.23971,11891.09859,11672.98859,11472.27692,11286.78588,11114.68967,10954.44674,10804.75236,10664.4864,10532.68826,10408.52376,10291.27059,10180.29489,10075.03995,9975.01898,9879.79842,9788.99048,9702.25453,9619.28227,9539.79856,9463.55492,9390.32771,9319.91327,9252.12844,9186.80539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441210300,0,TX,103,Crane,56,8,4,southwest,4412,delaware sandstones,4980.13,6484.23,38.11,0.2065,0,0,80.4,4054.64961,51,0,0,10,125.0223573,0.427578282,0.315026019,0.096188132,0.066176597,0.09503097,9436.163726,3236.8104,2448.00634,2052.9215,1808.18627,1640.47149,1517.86577,1423.91423,1349.264,1288.22765,1237.15992,1193.62226,1155.92535,1122.85678,1093.52933,1067.27544,1043.58028,1022.0445,1002.35033,984.24075,967.50727,951.97913,937.51355,923.98991,911.30574,899.37603,888.12466,877.48817,867.41053,857.84184,848.73914,840.06518,831.78555,823.86992,816.29142,809.02683,802.05226,795.35056,788.9025,782.6916,12963.12533,10551.12064,7809.12723,6443.26157,5596.22037,5013.61886,4586.18361,4257.92284,3997.00426,3783.9754,3606.27126,3455.41463,3325.46792,3212.14766,3112.28455,3023.47625,2943.87183,2872.01795,2806.75825,2747.15951,2692.46039,2642.03347,2595.35495,2551.98784,2511.56042,2473.75477,2438.30298,2404.96757,2373.54739,2343.86422,2315.76341,2289.10695,2263.7753,2239.66049,2216.66664,2194.7084,2173.70871,2153.59835,2134.31657,2115.80493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441210900,0,TX,109,Culberson,56,8,4,southwest,4412,delaware sandstones,6635.77,9200.67,42.11,0.233461538,1,0.02,110.1538462,1563179.588,14191,0,0,10,95.35391905,0.46125846,0.297404092,0.08773993,0.062040631,0.091556887,880.1358,354.56331,295.73304,253.44008,221.8933,197.67165,178.61358,163.29689,150.7554,140.3151,131.4952,123.94626,117.40877,111.68859,106.63689,102.13857,98.10312,94.45932,91.14957,88.1275,85.35498,82.80026,80.43718,78.24366,76.20102,74.29326,72.50673,70.82935,69.25118,67.76285,66.35651,65.02538,63.76298,62.56419,61.42373,60.33743,59.3013,58.31154,57.36513,56.45917,3216.62145,2332.05229,1906.31494,1623.22865,1419.65656,1266.85847,1148.65348,1054.97578,979.19373,916.7694,864.51058,820.12244,781.9245,748.66725,719.40687,693.42112,670.15033,649.15565,630.08856,612.66962,596.67229,581.91065,568.23178,555.50755,543.63035,532.50931,522.06632,512.23469,502.95634,494.18115,485.86493,477.96908,470.45919,463.30484,456.4789,449.95725,443.71791,437.74122,432.00946,426.5065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441230100,0,TX,301,Loving,56,8,4,southwest,4412,delaware sandstones,9243.42,6742.72,46.05,0.275909091,0,0,109.3636364,565951.264,5175,0,0,10,142.8046171,0.487614299,0.287508157,0.074210289,0.058712733,0.091954522,5341.0752,2066.97768,1638.28621,1388.29797,1217.73062,1092.10665,994.93881,917.12611,853.16859,799.52107,753.7807,714.25466,679.71128,649.23022,622.10921,597.80167,575.87497,555.98277,537.84393,521.22688,505.94038,491.82415,478.74356,466.58287,455.24523,444.64543,434.71039,425.37673,416.58896,408.29805,400.46087,393.03986,386.00018,379.3121,372.94853,366.88545,361.10041,355.57424,350.2883,345.2269,13576.95136,10605.23168,8934.08666,7895.55397,7172.065,6632.58374,6210.72447,5869.02517,5584.72051,5343.15744,5134.45093,4951.6678,4789.78079,4645.04415,4514.59801,4396.2156,4288.13128,4188.92344,4097.43413,4012.70589,3933.94104,3860.46829,3791.71729,3727.20097,3666.49956,3609.24904,3555.13303,3503.87387,3455.22687,3408.97675,3364.93068,3322.91856,3282.78665,3244.39794,3207.62874,3172.36714,3138.51221,3105.97132,3074.66141,3044.50559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441238900,0,TX,389,Reeves,56,8,4,southwest,4412,delaware sandstones,8228.72,8983.16,49.72,0.252916667,0,0,111.8333333,1408001.276,12591,0,0,10,127.7975026,0.462167832,0.299930525,0.091810143,0.057203511,0.088887988,5446.17234,2336.63024,1497.37737,1175.31833,1007.58051,901.60739,825.9141,767.57447,720.41903,681.10079,647.60226,618.60246,593.1806,570.66595,550.55323,532.45211,516.05509,501.11609,487.43592,474.85015,463.22362,452.44245,442.41106,433.04799,424.28362,416.05811,408.31925,401.02131,394.12519,387.59633,381.40321,375.51892,369.91897,364.58143,359.48683,354.61791,349.95851,345.49425,341.21239,337.10062,16300.72575,15074.41566,12000.9385,10467.91548,9445.26949,8685.62677,8090.02759,7606.75991,7204.81391,6864.04347,6570.64342,6314.77781,6089.22202,5888.53599,5708.53819,5545.95723,5398.19411,5263.15569,5139.13649,5024.73136,4918.77168,4820.27697,4728.41753,4642.48629,4561.87692,4486.06599,4414.59881,4347.07822,4283.15652,4222.52656,4164.91701,4110.08611,4057.81857,4007.92167,3960.22198,3914.5636,3870.80513,3828.81899,3788.48876,3749.70882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTX441310904,4,TX,109,Culberson,56,8,4,southwest,4413,delaware,7088.71,6796.52,47.68,0.233461538,1,0.02,100,101088,978,33,0,10,186.7614416,0.477777778,0.325925926,0.107407407,0.037037037,0.051851852,386.8217094,406.24685,329.09176,290.30238,263.17704,242.11676,225.00924,210.74406,198.62815,188.18964,179.08946,171.07634,163.95918,157.59014,151.85227,146.6528,141.9163,137.58124,133.59627,129.91902,126.51378,123.34997,120.40177,117.64675,115.06583,112.64192,110.36055,108.20904,106.17555,104.25055,102.42496,100.69086,99.04097,97.46904,95.96931,94.53668,93.16628,91.85411,90.59608,89.38879,3165.069115,3023.93755,2592.28145,2325.1485,2131.77691,1982.50758,1862.54076,1763.34352,1679.54738,1607.56262,1544.87752,1489.67143,1440.58645,1396.58539,1356.86083,1320.77305,1287.80789,1257.54676,1229.64485,1203.8157,1179.81882,1157.45041,1136.53711,1116.92968,1098.49966,1081.13532,1064.73892,1049.22489,1034.51786,1020.55069,1007.26407,994.60521,982.52639,970.98523,959.94308,949.36537,939.22058,929.48016,920.11827,911.11092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
