notes:,for now wleor.txt data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOAL490500110,AL,4905,1,0,2,14658.4,42.7,0.16,0.774,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,1.167,40,1,0,0,4,1320,18,54,47.4,70,51.709,25,30,2.557,0.72,6605.343,10,1280,9,49,1,0.969,0.031,1,0,11.342,0,1,34.6,26.52,41.76,34.75,29.63,28.27,23.84,21.57,21.36,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,6.02,9.48,7.89,6.73,6.41,5.42,4.89,4.85,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.49,239.23,220.64,247.13,267.72,277.03,281.28,289.54,243.9,163.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.75,239.62,231.01,227.01,223.51,220.91,224.08,223.57,247.04,288.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.11,91.94,140.55,138.44,138.43,144.78,140.55,180.71,298.69,310.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.89,626.66,522.96,527.47,527.48,513.94,522.97,437.3,186.42,162.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAL491000110,AL,4910,1,0,2,11465.6,37,0.271,0.835,742.705,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,1.15,40,7,0,0,4,808.332,18,56,26,71,43.577,30.5,29,1.35,0.846,4935.33,10,2000,9,49,1,0.86,0.14,1,0,132.197,92.975,1,53.24,13.58,39.85,18.03,28.96,12.33,17.85,17.9,13.23,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,2.91,8.55,3.87,6.22,2.64,3.83,3.85,2.84,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.22,284.98,283.23,299.72,298.99,317.69,304.88,309.05,238.84,141.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.27,251.4,223.69,240.97,228.8,239.2,239.51,237.51,280.22,329.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.24,91.88,144.54,144.54,144.54,147.9,170.31,170.31,316.06,343.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.49,660.5,550.8,550.8,550.8,543.8,497.13,497.12,194.43,140.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491200110,AR,4912,5,0,3,5857,34,0.423,0.854,27.163,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,1.7,40,12,0,0,4,660,24,20,12,67,46.368,30.5,33,1.3,0.875,1535.368,10,1200,9,49,1,0.6,0.4,1,0,45.265,0,1,10.2,18.31,0.01,8.92,16.24,3.28,1.01,7.33,9.73,7.29,2.71,1.02,3,4.67,5.59,6.24,4.56,2.35,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.49,0,0.25,0.44,0.09,0.02,0.2,0.27,0.2,0.07,0.03,0.08,0.13,0.15,0.17,0.12,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,64.21,64.05,46.7,53.32,67.46,62.67,56.1,57.43,62.66,64.26,64.85,61.33,60.48,59.52,53.57,38.59,30.46,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.02,39.3,58.52,59.43,48.13,54.09,59.15,56.21,52.55,53.08,56.49,58.46,57.71,57.26,55.99,62.04,73.12,81.28,85.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,22.11,24.87,29.01,29.01,35.37,35.37,34.26,29.01,40.62,35.36,42,33.99,43.38,33.15,74.05,79.18,83.87,86.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.39,128.38,123.89,117.12,117.13,106.76,106.76,108.57,117.13,98.2,106.76,95.96,109.01,93.7,110.37,43.7,36.21,30.17,25.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491200210,AR,4912,5,0,3,8198.9,40,0.293,0.854,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,1.09,40,4,0,0,4,660,15,6.5,141,80,43.134,30.5,20,1.55,0.821,234.242,10,1120,9,49,1,0.857,0.143,1,0,11.578,0,1,5.07,1.76,3.41,2.78,2.23,1.81,2.18,1.29,1.56,1.77,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0.44,0.86,0.7,0.56,0.45,0.55,0.33,0.39,0.45,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.86,25.75,27.49,26.48,28.62,28.98,28.5,29.2,24.37,14.48,10.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.84,26.84,24.25,25.53,25.02,25.53,25.31,25.82,29.19,34.83,37.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,10.63,15.15,15.14,15.15,18.57,17.95,15.27,34,36.94,39.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,60,52.02,52.02,52.02,45.97,47.06,51.8,18.74,14.36,10.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491200310,AR,4912,5,0,3,8886.8,44,0.21,0.854,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,1.09,40,1,0,0,4,933.381,20,8,90,80,56.326,30.5,20,1.48,0.924,1073.539,10,800,9,49,1,0.95,0.05,1,0,3.377,0,1,8.24,0.61,7.1,0.53,2.27,3.98,1.68,0.39,1.59,2.67,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0.18,2.03,0.15,0.65,1.14,0.48,0.11,0.46,0.77,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.97,48.57,45.27,53.44,48.41,47.57,50.77,51.87,36.85,18.58,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.47,43.64,38.16,41.63,42.21,40.94,41.98,42.67,50.8,60.06,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.01,16.4,24.81,24.81,24.81,30.41,30.41,25.81,55.38,63.29,65.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.29,101.57,86.5,86.5,86.5,76.44,76.45,84.71,31.75,18.45,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491600110,AR,4916,5,0,3,6337,36,0.318,0.853,551.868,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,1.4,40,1,0,0,4,466.69,26,55,150,80,46.351,30.5,20,1.24,0.854,2862.952,10,2800,9,49,1,0.986,0.014,1,0,93.931,49.773,1,76.87,15.67,60.79,18.23,45.98,14.42,21.66,29.11,20.76,13.33,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49,3.56,13.83,4.15,10.46,3.28,4.92,6.62,4.73,3.03,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.96,388.36,392.75,401.81,393.92,430.91,403.84,405.67,362.96,219.39,141.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.82,386.22,337.2,380.55,353.39,370.01,376.78,369.93,413.83,520.43,560.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.61,162.02,223.22,223.23,223.22,239.43,239.42,273.63,414.04,555.08,579.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.43,825.39,723.35,723.35,723.35,696.34,696.34,639.31,405.19,184.19,140.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491600210,AR,4916,5,0,3,7064.4,40,0.235,0.853,273.064,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0.8,40,2,0,0,4,660,30,19,16,89,71.308,30.5,11,1.24,0.957,3808.677,10,240,9,49,1,0.667,0.333,1,0,10.224,2.536,1,22.09,8.04,0.46,19.16,9.98,0.52,2.14,8.7,10.41,6.32,2,0.46,1.59,5.08,6.63,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,2.09,0.12,4.98,2.6,0.13,0.56,2.27,2.7,1.65,0.52,0.12,0.41,1.32,1.73,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06,141.14,104.96,97,121.18,125.34,115.27,110.73,111.06,118.44,120.1,121.25,117.63,80,54.67,42.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.22,81.26,110.17,93.77,90.71,99.73,103.65,98.79,96.1,98.16,100.93,103.41,104.32,124.17,138.68,146.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.73,40.19,46.96,60.53,52.77,57.13,61.98,65.84,58.11,77.46,58.1,77.47,80.86,130.72,144.99,153.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.31,233.83,222.22,199,212.27,204.8,196.51,189.88,203.15,169.98,203.15,169.98,164.17,78.77,57.21,42.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491600310,AR,4916,5,0,3,6584.6,36,0.332,0.853,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,1.5,40,1,0,0,4,466.69,26,41,10,72,54.196,30.5,28,1.25,0.935,1905.414,10,320,9,49,1,0.875,0.125,1,0,2.975,0,1,17.43,39.99,0.12,1.71,27.61,24.04,3.97,0.2,4.01,12.06,15.84,13.66,7.97,2.93,0.79,1.56,3.91,7.08,9.83,10.34,7.54,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,9.03,0.03,0.38,6.24,5.43,0.9,0.04,0.91,2.72,3.58,3.09,1.8,0.66,0.18,0.35,0.88,1.6,2.22,2.34,1.7,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,133.27,155.11,118.77,107.18,127.6,151.05,143.5,133.19,126.39,129.15,130.92,136.97,142.27,141.05,139.43,135.54,115.89,77.4,61.98,51.62,44.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.9,79.96,113.7,131.87,110.26,102.45,112.79,121.62,122.95,117.42,111.16,114.61,116.04,120.54,121.95,123.67,121.43,134.84,153.74,165.04,173.93,180.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.22,46.22,52,52,71.65,62.97,68.76,73.95,73.96,72.22,66.44,92.44,69.34,92.44,69.33,92.45,69.33,153.11,162.02,177.03,182.78,186.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.28,277.28,267.56,267.55,234.47,249.07,239.34,230.58,230.58,233.5,243.23,199.45,238.37,199.45,238.36,199.45,238.37,97.29,82.64,61.57,51.11,44.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR491600410,AR,4916,5,0,3,8180.2,49,0.163,0.853,6.182,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0.5,40,1,0,0,4,660,20,47,300,80,57.079,30.5,20,1.5,0.931,3111.475,10,720,9,49,1,0.944,0.056,1,0,13.86,0.008,1,54.88,1.85,48.45,4.67,11.97,27.05,13.34,2.37,8.62,16.82,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.01,0.3,0.03,0.07,0.17,0.08,0.02,0.05,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5,290.48,257.69,312.2,281.74,273.36,293.68,302.54,216.46,109.33,79.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.85,253.88,225.19,241.93,250.52,241.16,244.31,249.55,299.71,354.04,373.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.33,102.47,146.04,146.04,146.04,179.02,173.13,147.22,328.16,372.13,387.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.25,578.29,501.32,501.32,501.32,443.07,453.48,499.24,179.97,108.38,78.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX491600510,TX,4916,52,5,2,9230,40,0.15,0.853,1277.12,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.9,40,9,0,0,4,933.381,25,50,25,80,66.368,30.5,20,1.47,0.964,8444.081,10,2080,9,49,1,0.827,0.173,1,0,53.482,70.389,1,66.01,3.5,57.69,4.9,16.31,32.24,14.65,2.9,11.89,20.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14,0.91,14.97,1.27,4.24,8.37,3.8,0.75,3.09,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.79,440.04,399.55,478.16,432.17,420.45,448.12,458.66,315.95,152.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.59,345.03,303.92,328.58,336.92,324.71,332.87,341.56,406.9,479.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.87,129.01,196.67,202.96,202.96,221.84,239.14,239.15,434.07,503.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.07,908.65,770.59,757.74,757.75,719.21,683.9,683.9,287.5,150.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX491600610,TX,4916,52,5,2,9710,42,0.146,0.83,1327.393,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.4,40,1,0,0,4,933.381,15.3,30,39.2,85,66.654,30.5,15,1.83,0.72,2646.368,10,800,9,49,1,0.95,0.05,1,0,3.374,7.911,1,20.54,13.98,19.24,18.07,14.92,13.76,11.58,10.55,10.26,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,3.77,5.18,4.86,4.02,3.7,3.13,2.83,2.77,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.79,130.87,138.08,143.82,155.72,160.43,162.63,166.11,143.97,96.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.03,139.4,130.96,129.64,127.74,126.98,128.95,128.55,142.65,168.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12,50.29,79.1,79.11,79.1,80.95,93.21,93.2,171.97,179.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.09,355.86,296.77,296.76,296.76,292.99,267.84,267.84,107.09,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX491600710,TX,4916,52,5,2,9225,37,0.309,0.89,873.083,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.8,40,2,0,0,4,933.381,19.6,45,26.9,80,69.051,30.5,20,1.54,0.97,5687.32,10,1120,9,49,1,0.929,0.071,1,0,23.828,24.01,1,47.16,1.65,41.47,4.11,10.2,23.12,11.5,2.17,7.41,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.38,0.4,10,0.99,2.46,5.58,2.78,0.52,1.79,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.05,313.51,278.73,338.38,306.02,294.91,315.02,324.28,223.81,107.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.16,243,215.66,230.67,238.88,229.84,234.23,240.59,287.94,338.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.81,91.03,138.77,143.21,143.21,156.54,168.74,168.74,306.27,355.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.65,641.12,543.7,534.64,534.64,507.46,482.54,482.53,202.9,106.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR492100110,AR,4921,5,0,3,4128.4,31,1.088,0.74,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,2,40,11,0,0,4,466.69,22,19,393,60,37.263,25,40,1.37,0.963,568.089,10,2520,9,49,1,0.825,0.175,1,0,32.82,0,1,23.16,0.22,16.49,6.87,1.04,10.52,9.72,1.99,1.06,6.02,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0.04,2.83,1.18,0.18,1.81,1.67,0.34,0.18,1.03,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.53,119,80.51,110.95,102.06,90.62,98.27,106.67,89.27,43.14,25.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.84,80.51,84.8,79,90,85.72,83.9,86.99,101.95,125.99,136.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.95,38.68,53.3,53.29,51.15,51.15,65.33,56.31,101.44,131.15,143.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.83,196.95,172.59,172.59,176.18,176.17,152.55,167.58,92.38,45.9,25.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOAR492100210,AR,4921,5,0,3,6426.6,41,0.373,0.74,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0.4,40,1,0,0,4,660,25,11,92.35,60,46.446,25,40,1.45,0.967,706.246,10,1120,9,49,1,0.964,0.036,1,0,3.102,0,1,14.57,0.06,12.33,2.23,2.14,7.21,4.48,0.72,1.8,4.35,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0.01,2.95,0.54,0.51,1.73,1.07,0.17,0.43,1.05,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.54,71.89,54.71,72.37,65.04,60.61,65.92,68.74,55.08,25.82,17.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.94,57,53.06,54.95,59.12,55.9,56.12,59.3,67.27,83.36,89.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,25.31,34.87,34.87,34.87,37.4,37.41,42.74,64.68,90.78,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.89,129.42,113.42,113.41,113.42,109.19,109.18,100.24,63.53,21.49,16.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
